Bruker BioSpin GmbH: the minispec
DataType=5
DataLimits=22.3195,11420.6,512
DataUnit=ms,%
c:\documents and settings\admin\рабочий стол\ak\t2_cpmg.app
09.09.2017 15:53:22

2899.76768	29.42612943
2922.07348	29.13308913
2944.37928	28.86446886
2966.68508	28.5958486
2988.99088	28.35164835
3011.29668	28.10744811
3033.60248	27.83882784
3055.90828	27.57020757
3078.21408	27.3015873
3100.51988	27.05738706
3122.82568	26.81318681
3145.13148	26.56898657
3167.43728	26.3003663
3189.74308	26.08058608
3212.04888	25.83638584
3234.35468	25.61660562
3256.66048	25.34798535
3278.96628	25.12820513
3301.27208	24.88400488
3323.57788	24.66422466
3345.88368	24.44444444
3368.18948	24.2002442
3390.49528	23.98046398
3412.80108	23.76068376
3435.10688	23.51648352
3457.41268	23.34554335
3479.71848	23.12576313
3502.02428	22.90598291
3524.33008	22.71062271
3546.63588	22.49084249
3568.94168	22.2954823
3591.24748	22.05128205
3613.55328	21.85592186
3635.85908	21.68498168
3658.16488	21.46520147
3680.47068	21.29426129
3702.77648	21.07448107
3725.08228	20.85470085
3747.38808	20.70818071
3769.69388	20.51282051
3791.99968	20.31746032
3814.30548	20.12210012
3836.61128	19.92673993
3858.91708	19.73137973
3881.22288	19.56043956
3903.52868	19.41391941
3925.83448	19.19413919
3948.14028	19.02319902
3970.44608	18.85225885
3992.75188	18.70573871
4015.05768	18.48595849
4037.36348	18.31501832
4059.66928	18.19291819
4081.97508	18.04639805
4104.28088	17.85103785
4126.58668	17.68009768
4148.89248	17.50915751
4171.19828	17.36263736
4193.50408	17.21611722
4215.80988	17.06959707
4238.11568	16.92307692
4260.42148	16.72771673
4282.72728	16.58119658
4305.03308	16.43467643
4327.33888	16.31257631
4349.64468	16.14163614
4371.95048	15.97069597
4394.25628	15.84859585
4416.56208	15.7020757
4438.86788	15.55555556
4461.17368	15.40903541
4483.47948	15.28693529
4505.78528	15.11599512
4528.09108	14.99389499
4550.39688	14.87179487
4572.70268	14.72527473
4595.00848	14.57875458
4617.31428	14.43223443
4639.62008	14.31013431
4661.92588	14.16361416
4684.23168	14.04151404
4706.53748	13.94383394
4728.84328	13.82173382
4751.14908	13.6996337
4773.45488	13.55311355
4795.76068	13.40659341
4818.06648	13.33333333
4840.37228	13.21123321
4862.67808	13.11355311
4884.98388	12.94261294
4907.28968	12.86935287
4929.59548	12.74725275
4951.90128	12.57631258
4974.20708	12.47863248
4996.51288	12.35653236
5018.81868	12.23443223
5041.12448	12.13675214
5063.43028	12.01465201
5085.73608	11.91697192
5108.04188	11.81929182
5130.34768	11.6971917
5152.65348	11.5995116
5174.95928	11.5018315
5197.26508	11.37973138
5219.57088	11.33089133
5241.87668	11.20879121
5264.18248	11.11111111
5286.48828	10.98901099
5308.79408	10.89133089
5331.09988	10.79365079
5353.40568	10.6959707
5375.71148	10.62271062
5398.01728	10.52503053
5420.32308	10.42735043
5442.62888	10.28083028
5464.93468	10.23199023
5487.24048	10.10989011
5509.54628	10.03663004
5531.85208	9.938949939
5554.15788	9.865689866
5576.46368	9.792429792
5598.76948	9.694749695
5621.07528	9.621489621
5643.38108	9.499389499
5665.68688	9.450549451
5687.99268	9.328449328
5710.29848	9.27960928
5732.60428	9.206349206
5754.91008	9.133089133
5777.21588	9.010989011
5799.52168	8.913308913
5821.82748	8.864468864
5844.13328	8.742368742
5866.43908	8.717948718
5888.74488	8.62026862
5911.05068	8.547008547
5933.35648	8.473748474
5955.66228	8.424908425
5977.96808	8.327228327
6000.27388	8.253968254
6022.57968	8.180708181
6044.88548	8.083028083
6067.19128	8.034188034
6089.49708	7.985347985
6111.80288	7.912087912
6134.10868	7.814407814
6156.41448	7.716727717
6178.72028	7.643467643
6201.02608	7.594627595
6223.33188	7.57020757
6245.63768	7.472527473
6267.94348	7.399267399
6290.24928	7.35042735
6312.55508	7.277167277
6334.86088	7.203907204
6357.16668	7.130647131
6379.47248	7.106227106
6401.77828	7.032967033
6424.08408	6.95970696
6446.38988	6.935286935
6468.69568	6.837606838
6491.00148	6.73992674
6513.30728	6.73992674
6535.61308	6.666666667
6557.91888	6.617826618
6580.22468	6.593406593
6602.53048	6.495726496
6624.83628	6.422466422
6647.14208	6.373626374
6669.44788	6.324786325
6691.75368	6.251526252
6714.05948	6.202686203
6736.36528	6.129426129
6758.67108	6.129426129
6780.97688	6.080586081
6803.28268	6.007326007
6825.58848	5.934065934
6847.89428	5.90964591
6870.20008	5.811965812
6892.50588	5.787545788
6914.81168	5.787545788
6937.11748	5.714285714
6959.42328	5.616605617
6981.72908	5.592185592
7004.03488	5.567765568
7026.34068	5.543345543
7048.64648	5.47008547
7070.95228	5.372405372
7093.25808	5.323565324
7115.56388	5.299145299
7137.86968	5.25030525
7160.17548	5.201465201
7182.48128	5.225885226
7204.78708	5.152625153
7227.09288	5.079365079
7249.39868	5.030525031
7271.70448	5.006105006
7294.01028	5.006105006
7316.31608	4.957264957
7338.62188	4.908424908
7360.92768	4.835164835
7383.23348	4.810744811
7405.53928	4.737484737
7427.84508	4.737484737
7450.15088	4.688644689
7472.45668	4.63980464
7494.76248	4.615384615
7517.06828	4.566544567
7539.37408	4.566544567
7561.67988	4.493284493
7583.98568	4.42002442
7606.29148	4.395604396
7628.59728	4.395604396
7650.90308	4.322344322
7673.20888	4.297924298
7695.51468	4.249084249
7717.82048	4.2002442
7740.12628	4.151404151
7762.43208	4.102564103
7784.73788	4.102564103
7807.04368	4.053724054
7829.34948	4.078144078
7851.65528	4.004884005
7873.96108	3.956043956
7896.26688	3.956043956
7918.57268	3.882783883
7940.87848	3.858363858
7963.18428	3.833943834
7985.49008	3.833943834
8007.79588	3.785103785
8030.10168	3.736263736
8052.40748	3.736263736
8074.71328	3.711843712
8097.01908	3.638583639
8119.32488	3.638583639
8141.63068	3.58974359
8163.93648	3.58974359
8186.24228	3.540903541
8208.54808	3.516483516
8230.85388	3.492063492
8253.15968	3.467643468
8275.46548	3.443223443
8297.77128	3.394383394
8320.07708	3.36996337
8342.38288	3.36996337
8364.68868	3.36996337
8386.99448	3.321123321
8409.30028	3.247863248
8431.60608	3.223443223
8453.91188	3.223443223
8476.21768	3.174603175
8498.52348	3.174603175
8520.82928	3.174603175
8543.13508	3.125763126
8565.44088	3.076923077
8587.74668	3.052503053
8610.05248	3.028083028
8632.35828	3.003663004
8654.66408	3.003663004
8676.96988	2.979242979
8699.27568	2.93040293
8721.58148	2.905982906
8743.88728	2.93040293
8766.19308	2.857142857
8788.49888	2.881562882
8810.80468	2.832722833
8833.11048	2.832722833
8855.41628	2.783882784
8877.72208	2.783882784
8900.02788	2.735042735
8922.33368	2.759462759
8944.63948	2.735042735
8966.94528	2.661782662
8989.25108	2.637362637
9011.55688	2.637362637
9033.86268	2.637362637
9056.16848	2.588522589
9078.47428	2.588522589
9100.78008	2.53968254
9123.08588	2.564102564
9145.39168	2.53968254
9167.69748	2.515262515
9190.00328	2.490842491
9212.30908	2.490842491
9234.61488	2.466422466
9256.92068	2.442002442
9279.22648	2.393162393
9301.53228	2.393162393
9323.83808	2.368742369
9346.14388	2.368742369
9368.44968	2.344322344
9390.75548	2.31990232
9413.06128	2.31990232
9435.36708	2.295482295
9457.67288	2.271062271
9479.97868	2.222222222
9502.28448	2.246642247
9524.59028	2.246642247
9546.89608	2.197802198
9569.20188	2.173382173
9591.50768	2.197802198
9613.81348	2.148962149
9636.11928	2.148962149
9658.42508	2.124542125
9680.73088	2.124542125
9703.03668	2.148962149
9725.34248	2.1001221
9747.64828	2.051282051
9769.95408	2.075702076
9792.25988	2.002442002
9814.56568	2.051282051
9836.87148	1.978021978
9859.17728	1.978021978
9881.48308	1.929181929
9903.78888	1.953601954
9926.09468	1.953601954
9948.40048	1.904761905
9970.70628	1.904761905
9993.01208	1.904761905
10015.31788	1.904761905
10037.62368	1.855921856
10059.92948	1.88034188
10082.23528	1.855921856
10104.54108	1.807081807
10126.84688	1.831501832
10149.15268	1.807081807
10171.45848	1.831501832
10193.76428	1.831501832
10216.07008	1.807081807
10238.37588	1.758241758
10260.68168	1.758241758
10282.98748	1.733821734
10305.29328	1.733821734
10327.59908	1.709401709
10349.90488	1.684981685
10372.21068	1.709401709
10394.51648	1.709401709
10416.82228	1.684981685
10439.12808	1.660561661
10461.43388	1.660561661
10483.73968	1.660561661
10506.04548	1.636141636
10528.35128	1.611721612
10550.65708	1.636141636
10572.96288	1.587301587
10595.26868	1.587301587
10617.57448	1.562881563
10639.88028	1.587301587
10662.18608	1.538461538
10684.49188	1.538461538
10706.79768	1.562881563
10729.10348	1.514041514
10751.40928	1.514041514
10773.71508	1.48962149
10796.02088	1.48962149
10818.32668	1.48962149
10840.63248	1.48962149
10862.93828	1.465201465
10885.24408	1.440781441
10907.54988	1.416361416
10929.85568	1.440781441
10952.16148	1.391941392
10974.46728	1.440781441
10996.77308	1.440781441
11019.07888	1.416361416
11041.38468	1.367521368
11063.69048	1.367521368
11085.99628	1.343101343
11108.30208	1.367521368
11130.60788	1.343101343
11152.91368	1.367521368
11175.21948	1.318681319
11197.52528	1.343101343
11219.83108	1.343101343
11242.13688	1.318681319
11264.44268	1.294261294
11286.74848	1.294261294
11309.05428	1.294261294
11331.36008	1.26984127
11353.66588	1.294261294
11375.97168	1.26984127
11398.27748	1.294261294
11420.58328	1.245421245
