promoters,thresholds,>entrezgene:10613,>entrezgene:10613,>entrezgene:10613,>entrezgene:10613,>entrezgene:10613,>entrezgene:10613,>entrezgene:1147,>entrezgene:1244,>entrezgene:1244,>entrezgene:1244,>entrezgene:1244,>entrezgene:1244,>entrezgene:1244,>entrezgene:1355,>entrezgene:1369,>entrezgene:1369,>entrezgene:1369,>entrezgene:159296,>entrezgene:159296,>entrezgene:159296,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:26507,>entrezgene:26507,>entrezgene:26507,>entrezgene:2805,>entrezgene:2805,>entrezgene:3257,>entrezgene:51076,>entrezgene:57089,>entrezgene:60495,>entrezgene:60495,>entrezgene:60495,>entrezgene:60495,>entrezgene:60495,>entrezgene:81894,>entrezgene:81894,>entrezgene:81894,>entrezgene:84171,>entrezgene:84795
NFAT5_f1,4.7656,0,3.9194625262411313,-0.6607524075136596,-3.6563098559252234,0.44056919089988655,0,3.377191445028771,2.229917812135292,-4.168785964351442,-5.2377366424052445,6.712058868084183,-5.4590718131560125,0,3.1969668917234357,-0.8383661441759092,-0.17452544035630058,3.198697934834793,-2.6725574908075456,0,0,4.814555206448729,0,-3.205323370343156,0,0,1.778884564890197,-5.031325526267045,0,2.3158872438059173,4.81429230981784,2.518239224645871,0,2.6341647776632273,0,2.715980784962794,0.7731486431060927,3.308907742917385,1.1394763604657148,0,0,0,0,1.582893173149865,0,6.401768475927993,2.4297374466658255,6.8669353348832525
NFE2_f2,4.2731,0,-1.6687750993969237,2.314576023098372,4.259499286431777,6.050092791424368,0,-0.4718637473221283,1.272470751065823,2.0116352308789223,-6.353164539836194,2.5203712905957083,-0.881208712532807,0,1.9487390632080177,-1.4484208544671058,-2.56623169493602,-3.9876812280140603,0.4316977829617472,0,0,0.5979536409021937,0,-3.1491192472430694,0,0,2.886287106851704,-8.467645464997307,0,9.063553551058115,-3.8207193788570564,4.469383897588327,0,1.0692209119678424,0,2.3852030558958974,0.8393810103369346,3.564128015460254,0.9557945532716468,0,0,0,0,1.4428945758410372,-5.020949802325834,2.238603152485104,0.22274267177968077,2.4955022271927794
NFIA+NFIB+NFIC+NFIX_f2,5.2971,0,4.717848007466792,0.5571301529152839,-2.2944633880978413,7.8206207415227125,0,4.76957478134458,-1.9042875635697492,-1.718232225049592,-4.165308571278027,-2.126804443147438,-6.626814803979815,0,0.912460796459936,2.3277639926529794,-4.963464531059393,2.978750083070036,-3.5052174827271045,0,0,3.5283700023291535,0,1.8693582524129229,0,0,2.726612643654931,-1.73302055146672,0,2.686351220104321,0.9971465616669324,-1.0317034547207802,0,6.074431318790266,0,5.872642452358646,2.419810718908492,6.6320065501929015,1.2966517226136773,0,0,0,0,3.709214875106448,0,3.385945915937122,-0.4317330733621483,3.7874779379318575
NFIA+NFIB+NFIC+NFIX_si,5.7808,-2.792849809229999,4.699291672573276,2.141079486146805,-1.347877320486256,6.2856162347971285,-1.6038183498839877,4.552703400369159,1.1955220164520657,0.12262792451345017,-1.9812591748348862,0.2987857822047925,-1.5872799143616616,-1.6307841559750176,6.801843707357653,2.4978271785851796,2.665725382970255,2.98609081613985,2.665725382970255,5.910724278070309,-0.8175288830093258,3.3411169349449046,0.2863204458666344,-0.37127618988993527,-5.791609850750177,-1.2485032015147206,2.3893723007565137,2.397798893762088,-1.8112852678955615,4.884600407274719,1.3217058583419141,2.295875847380881,-4.714768658028694,4.539593152042139,0,3.565821753069243,4.552703400369159,6.385370934958455,1.2824074845001017,-0.6175645248569979,2.395630547542207,-0.980576712306553,-4.455337184360157,6.69449765864921,0.5112161109544826,2.207647015440871,2.782048372490342,6.385370934958455
NFIL3_si,3.9108,0,-4.346209708572892,-2.4729452913118215,0.3525127888104592,-4.903342103557932,0,-2.148562850583607,-2.304498613966988,-1.8689811714696307,-4.3371940566252745,4.34370509918767,-2.123396052961187,0,1.622424256606671,1.142098773996862,-6.829640953258394,1.6302702017221449,-7.388164042522818,0,0,-0.353102349374085,0,-4.228210053484277,0,0,-4.365879907833699,-0.16606047752388942,0,-1.6104203155949333,-3.757797112128827,-3.187992690544502,0,0.19547531325303663,0,-5.556471874669668,-2.681901367148159,2.2108065646336645,-0.002915360550168833,0,0,0,0,-3.591162305747237,-18.117373695592924,-2.5913684380500954,-4.287127182124466,-0.02684126069597137
NFKB1_f1,4.7802,-13.147819751048662,1.7430692371531826,3.1480409976038524,-2.139872724664825,0.1417063629076285,-4.477599945287229,-0.33413255638043626,-0.4840480891862984,-8.202128594942263,-8.264819201362489,1.437209980606232,-8.361239050965214,0,3.0075976286124497,2.9174987222748863,1.1858104091604655,3.9584217920315505,-1.0873744459124,-13.18660505417656,-18.117033782908223,2.5959759161503757,0,-2.683215813333714,0,0,1.3034762183867827,-2.8331739720298166,0,1.9749124179848594,2.3358603315808493,-2.3549230497975926,0,4.002462950227385,0,0.810944752646167,3.0102642981377334,3.6450101049477577,-3.1683673651661506,-7.851141426601731,-12.211839887027272,-8.15339099336886,0,5.04932757691828,-9.523186639006866,4.622543410162287,4.854962725269263,4.025873180282132
NFKB2_f1,5.1499,-1.989074955850978,2.4745192018935485,2.017587176249283,2.515866772863795,2.3270908127977554,-3.9244718554375653,4.477741768520514,3.409345543845372,-2.6430959293176266,-2.3013857554181696,1.8344583855754086,-2.1729137649410726,0,3.2438923233844474,2.855494570621387,2.5066809561983243,2.6216435350913136,-0.16316127819604787,-1.2129200087072836,-1.8579865117288628,5.424008471826116,0,-1.5958378989273387,0,0,2.6712568762798257,-0.5409898019621444,0,5.013676518023842,1.8068267179186492,1.8895792879919133,0,2.3141776277770885,0,2.579054900003113,2.7654168146487317,4.157496231523795,3.9890883229468717,2.371676077520724,-6.762292137340322,0.35746224110115543,0,2.4799103831321556,-2.977089747628654,1.3029897306233718,0.8922137252299576,6.2199527830021895
NFYA_f1,3.9101,0,-6.146776381796229,0.5719296153940943,-2.61451384910014,5.852434645976237,0,1.000548149007313,-3.405996303172777,-6.727557035004219,-8.954705912212896,-0.8251914531324811,-1.6247281760442311,0,3.946946681601644,1.2363807058116034,-8.862207497999599,-2.109854579012251,2.712460945375584,0,0,-3.15356271876504,0,0.44698190358316914,0,0,-8.790202873366884,-4.694769214811528,0,2.8654187578423693,-4.109402872958563,-0.811907089130551,0,5.599298896096466,0,-2.266500882917354,-0.1386362283721121,8.304572202777543,-3.7452945163878573,0,0,0,0,6.589480246600738,-10.013792233662006,-1.2911730686224274,-11.925318083457686,7.085942912878832
NFYB_f1,3.5034,0,-6.954485187740327,1.4541232959899637,-2.7693914863385554,5.649556594703221,0,-1.0262380538298492,-4.185299955902047,-6.89000192984108,-10.673170608940437,-2.288876749471668,-1.431248623325224,0,3.2319927115638567,0.7607473544294653,-9.86919034589341,-2.9417209725127305,3.7599508241630946,0,0,-4.935984429850976,0,-0.49381400137846415,0,0,-9.333716880518066,-5.480406777685679,0,1.5508817339684438,-6.07465421729421,-1.895683941398412,0,4.9490610899167775,0,-4.2902768794366635,0.1357288150179039,8.352222209880875,-4.973950044040108,0,0,0,0,6.006761137603265,-12.771742417741827,-4.152338747195968,-13.451805244364973,7.182313067253805
NFYC_f1,5.2675,0,-0.27252497018595445,4.438098445365157,1.398651384129823,6.855035511066272,0,3.451247103333545,1.328769481457025,-0.260807251737722,-4.094378761040119,2.8160591581137293,1.1099299174978294,0,4.5402236015679565,4.8474048000715495,-5.9926093630985715,1.1140791639284442,6.065701793769366,0,0,1.1491148321321292,0,1.0044737419268652,0,0,-2.567125243067851,-1.0253170653243893,0,3.925432410540937,-0.22583366559928508,2.358262905049577,0,4.12214266042376,0,2.461451416494288,6.061800034884627,7.351477755758395,0.9278857039427334,0,0,0,0,6.392855373897813,-9.924981701504255,2.2790420505129325,-2.2816006379708336,6.407282782191652
NKX21_f1,5.4965,-4.479657583563095,2.0013890024418357,6.200420315743397,0.8592553842866458,2.1400418921686057,5.321342013216443,2.1700993685949244,-0.16256875863370945,-1.6170868713598485,-0.5842887621245771,1.802002308923584,-2.631713258286147,0,5.62657285600419,-1.2280473794991995,2.8920812992404104,1.5283085135799581,4.947476487179703,-6.845367134908042,-5.759881833786906,4.424783013538924,-3.8153431075136384,2.6152666777671802,0,0,4.04680189575285,-0.15701001638533896,0.06756067717554365,4.737690938308152,1.4019835222670716,3.07748613700195,0,4.0493695967920615,0,3.40520741093197,5.326035084364783,5.314176054513598,0.27757454119599645,-0.9157823552683182,1.1221042511388315,-5.355031823178099,-2.9436311917780906,4.126797518769701,-0.9052833321511069,6.0650078850443725,1.5295701953138168,4.496129722767452
NKX22_si,4.3764,-4.764844075313059,-1.2139383845292206,-2.5167174510937755,-1.048298424212551,-2.336565247937811,-4.267846587714919,-0.732626870235348,-1.7359417952162133,-0.29582516696988814,0.4629049006061723,1.4075315807644495,-0.3928376268478927,0,5.8035143546389225,-1.4509251017098537,4.3167245093931905,1.7791772226537437,2.761834866646968,0,0,1.005409247268892,0,-0.23610003018796405,0,0,-1.227874916964053,0.2605194834285758,0,2.423586597322603,0.3568747411741431,1.2102278594847435,0,1.5764905426010736,0,-1.3794138583065134,3.3723834776715265,0.6992344598892571,-2.9481108306349912,-1.6345132798752968,-2.248342356048272,-2.7537261234361186,0,-0.005155439833696374,-7.381736459469825,-2.2306867504079544,-4.850116867386475,1.0960651752012018
NKX25_f1,4.9963,-2.0325440826088697,2.2936020018257413,-0.724810253048561,1.6890080483358936,-0.6806210678493101,0.9437582187520985,2.577998663897641,3.4218680828924826,-0.2292082561319564,1.135759677719258,4.282994348869855,2.185896193178421,-6.024701301289994,5.752535351084564,2.053252752251963,3.263028568597738,1.0746136374892656,2.8143532663445976,0.4586129437321853,-2.7555243800805034,3.264979623155913,-1.6374975535602476,0.9437582187520985,-6.462728811862247,1.1007408784373984,2.185896193178421,3.592072474146783,-0.7658874098208874,3.264979623155913,2.7648651877131996,3.865152080640129,-4.110018106754918,2.857324579619176,0,1.878120685631903,5.827456532050556,3.5202443014904694,1.0746136374892659,-1.30972945548349,-0.5802450326211683,3.139579295579421,0.15516160313044774,1.9530418665978948,-0.7823150959501359,3.636475331452559,-0.7997314340145532,1.2242760622147482
NKX28_f1,5.0525,-2.4810928728485835,1.0905071592628113,2.5727949224902757,1.4356290397949771,0.5107359127041373,1.1680895362439907,3.923576950002592,0.7461286697625823,1.5321015996601595,1.3598012554826386,4.198006189159034,0.4789411576676612,0,3.6457002630460638,1.2989373267745408,3.095673401047937,3.422730379113062,3.4619537775309936,-1.4844539581546756,-1.3922387104758753,3.6173246643729575,-2.62859490891531,1.867198783053432,0,-1.874555034927466,0.791654425317882,2.97144547360737,-0.3960481716525246,5.09801546216282,2.113786063770893,3.5183447694300862,-3.869777444676134,4.080705972513223,0,3.499337760516946,4.4142012617391595,4.520862072356187,0.9447780687685386,-2.8875738552846326,0.21055733967523538,-1.9947258732983981,-2.3217828513635226,2.9883466395062097,-0.5631329812544076,4.329514463469724,0.9294501028121132,2.8734280485068915
NKX31_si,3.8684,0,-0.44604065293889716,-6.732003450659765,-1.4173046556268196,-8.053941202586202,0,0.640866123523597,-1.2953308259695335,-2.8065876642676506,0.4666789049406727,1.2950134266535338,1.4136441339776293,0,-0.6958473864670893,-0.8880225527761019,-0.4716298710010317,-1.5988869199921552,-4.221010828570114,0,0,-2.304203937532151,0,-3.294860914338761,0,0,-0.43032004966172943,1.3137275264703427,0,-1.3591798727499986,-3.192975442601894,0.40873646558958343,0,-0.6138738045468304,0,-3.7020543390345484,1.7107134745802195,-0.17454284536084974,-4.403791813874076,0,0,0,0,-4.21631024236796,-8.121910583125118,-4.713905803495107,-10.642050844773804,-3.414080885935153
NKX32_f1,5.0764,-2.911583952739453,2.434118272804192,1.3288039895978678,1.977510567158685,0.22863913336259878,-0.6565837878420782,-0.6005817716414255,0.10745037912946098,-0.27573597908522424,-2.4167287723583013,7.002356281949467,0.07896224107510114,0,2.3378381284633267,1.3105644889916073,-0.13048171362265762,-0.04314244215148694,2.69091289583442,-6.858311880306248,-10.230597717766315,2.672550475025373,0,3.565355994239458,0,0,2.1043950195358105,0.5828219332704281,0,3.3105052622539364,2.1452618731330144,1.8864292744189377,0,5.344435906564792,0,1.2082745197216205,5.978137537029197,4.410291128882493,2.53596381915536,-5.648501138156513,0.9305069139994295,-1.33267894234162,0,4.411666388872673,-0.13008004315025806,0.33820516467504147,-1.4016857041869084,2.9530257899299515
NOBOX_si,4.3955,0.23240963294500125,3.7451221756084005,-3.732764660676258,0.5173093782152536,-2.08135059563982,-2.839421627078373,-1.6329901782211982,1.2270462469057284,-2.64503901356316,2.1197778119999597,3.68386618218676,2.325122900920743,0,0.9431488102027892,1.0649861028589729,0.9955429582009803,-0.7774117310021036,-2.5847428732253923,-1.9080079968102848,-2.713726987948729,0.04757005097468908,-5.692918989202379,0.5232372289150952,0,-6.324202332005716,1.1712086645602446,-0.02627347873986352,-2.6850131406641227,-0.7479824502106605,-1.5608839576384028,-2.3541884455173574,-7.288323052977186,0.384434788383027,0,-2.174850878764976,1.4360523399413525,2.501062592114071,-3.4266876346610404,-2.1638342049833024,3.7539390905337013,-1.0300009141105502,-6.401193187418347,0.6802964620239695,-6.136732859768255,-1.4781311324844884,-5.849292735482948,0.1279984397300875
NR0B1_si,5.6733,-3.1885558351587084,0.8612068502876806,6.094182326014207,0.8234592791470497,5.084376868293085,-1.7740613342105798,4.230499177827408,-0.0644174224317498,0.5327325223593923,1.084605915177291,4.789937128472384,0.5722481142382305,0,6.389444115234801,0.3340883509543974,1.1342974545422795,1.6488067128040513,2.592240768059649,2.2127910347881117,1.8520601789575202,4.844411817649047,-3.0212088789957634,3.153955884643121,0,0,1.0059174989341926,-0.007315647592624819,-0.7518937347727543,5.338905898664378,3.871754898923986,1.1688892953106018,0,8.160718070528263,0,4.909510804415607,5.9048908072705615,6.653327033266376,5.361276684992077,-1.9088697773200443,-0.8498973833390879,-2.7530347441517202,-6.40383637319884,5.301713902109015,3.533462370397946,3.9808562607308993,3.428472584629593,4.782969044550791
NR1D1_f1,4.2483,0,1.2177912706004879,-2.5463331834428513,-2.1506247083289614,-4.090416317818137,0,0.15309793875229272,-1.97579442463269,-2.098524723799993,-2.740248795985307,4.367358593692479,-0.6283496491824316,0,0.2710477368319347,3.2598872013429787,1.149607009454005,1.9950415855116086,-4.107079492270113,0,0,1.2760503590401164,0,-0.9935565183669891,0,0,0.6011489116914621,-3.417470515803926,0,-0.675140890597298,0.016716883824649198,-0.5345730929425657,0,1.30438401055031,0,1.540050164393713,3.8336713874568282,1.7858678114867383,-0.8921176005586723,0,0,0,0,-0.6725689972531739,-7.718010217716571,-0.4758347374770564,-3.783908508770038,0.9462850900994314
NR1H2_f1,0.859,0,-10.853016141111835,-3.2851186793374865,-2.571574981564834,-8.04098354798304,0,-4.295297234430279,-6.160456262033552,0,1.5866929878204108,-0.6504490445773279,-13.37740965410768,0,-3.0074866650487637,-7.736806401320241,0,-7.495534873070692,-14.298922121497359,0,0,-2.4752271603257383,0,-7.3783380579212405,0,0,-3.281146337590312,0,0,-0.7409114939832702,-8.537051101556631,-8.428384959183969,0,-4.302126716462034,0,-9.089843657673757,-2.1480040074555564,-2.948383443871262,-7.266254237449539,0,0,0,0,-2.907184408555654,0,-3.6180078479316666,0,-2.8274260545104672
NR1H4_f1,4.7271,0,-3.512646573205969,1.7436254168740446,5.084420360379277,0.7717623479341471,0,1.6312620688776007,-1.3910942066623315,-1.378685816747948,2.315830137997374,1.0576727394532115,-1.9606138729815452,0,2.2786124345127727,1.450425791040305,-3.4959302188770516,-3.7838978533906995,-1.6907100349889985,0,0,1.9900983770471972,0,0.43091794926568494,0,0,3.7173271542001993,-5.723915406327942,0,2.3823996364229045,-0.21452740686478755,-2.7575627580649016,0,6.6106656984097025,0,0.7876314640338866,2.2001505540890327,4.158660204434279,-1.077561963139738,0,0,0,0,1.5861477928375733,-16.035344280694382,-0.5134696969322117,1.466782032866544,-1.2084042745140677
NR1I2_f2,4.677,0,-1.7530767824484825,-3.1385997550400804,-2.6140547879723237,-1.0238068712855242,0,0.7727627371905447,-2.803261410444817,0,-4.34895782577581,0.22324788267698836,-3.7720492483911214,0,2.375925055464064,-2.7836901053473584,0,-0.034594855313636985,-0.2878366670313171,0,0,2.5988361616260622,0,2.0445059258405567,0,0,6.146863994215471,0,0,1.528853440483041,-0.25147703742284017,-0.9748123697404263,0,2.018199746995337,0,2.177094962417919,1.9982588754360966,3.1143559832146153,-1.636351580077376,0,0,0,0,4.711725405590916,0,2.3935253187842274,0,0.8115696389016049
NR1I2_si,5.0755,-0.015033077982053111,1.2964645022383354,3.0092578666659335,1.016373946711206,0.35080376811352254,-1.2699249235012824,1.680933831934047,-0.923879187795855,0.5298532293543756,3.139195162321768,6.61161087555476,-0.6834128050477932,-7.30044996070069,3.2295066710148657,-0.6933044901352631,-0.7416584390232783,-0.029907396295523192,-0.5769684876731882,-2.2119226778893304,-4.171973456144374,1.9583823150786748,-0.763333536362963,0.4866471874749516,0,-4.793928917764972,1.8893058025902627,0.6195525047267214,-4.18162930767215,4.567801812305745,1.703132105276785,1.3515522287637047,-5.472807633937391,4.299722235071849,0,2.691059403640984,0.5703588789151315,5.389794965544867,-0.16714127671446133,-1.340361910031482,-3.9785864110874387,-1.683837324935018,-4.227582286838362,1.9195285837345935,-2.9715664623467632,4.484310461920064,0.017446950133752748,1.8371540605654844
NR1I3_f2,4.5788,0,0.41206200082632766,-1.8147928037497794,-2.598048354016882,-0.7918680573732948,0,-0.08074106155699012,-1.2865868581940882,-8.390838359190276,-7.359962409712262,0.6371034017594386,-3.259234521020288,0,2.668450763321756,-2.602252384292293,-15.026445268819389,0.740285507253577,-2.7440089504334444,0,0,4.206424540008373,0,0.7149119681919041,0,0,8.55533081674032,-8.969527922497123,0,4.011840676614181,0.5057068523436427,-0.6721357909384551,0,1.1313841867753207,0,1.4437401526864648,2.9976508669294497,2.364045332120317,-0.5768285897970191,0,0,0,0,4.081870634550857,0,1.8729463853932424,0,1.8601116808036162
NR1I3_si,4.7947,0.3019762367275882,1.097356403852646,3.4015156210221322,1.8121002561340225,-0.4376673680864367,-1.378283618549177,1.5399488450558119,-0.7874849742303653,0.3112534085386436,3.2297469910569427,7.234037970773882,-1.9408030062085708,-7.4015580644876895,1.4343343560430561,1.282044750024586,-0.4826130949991352,0.7010197136695857,-0.07487283643974108,-2.857409947571376,-3.444909434401629,3.2027807993824204,-0.891119819878659,1.0636538334271113,0,-5.32366666271594,3.106126230226505,0.29350825563427296,-3.4827227347439154,5.018879279857279,1.3180093068900294,0.9341980107923586,-4.549062826292591,5.1312301476210465,0,1.2966033300258029,0.4717952691446924,5.050039872943219,1.0292805554512205,-1.1796117943761413,-5.469330888491991,-0.7945344135340409,-2.809902433657348,1.7164059870757633,-2.1348394005233713,4.495096563976285,0.39314697180645897,2.8116990789758356
NR2C1_si,5.1606,0,1.3903665707611275,6.767004259285848,0.006836014805143398,1.682445785669255,0,1.782424715472651,-1.6571747067498657,-2.07771864649131,-2.1270332869599198,7.676974152214008,-2.994699921528223,0,3.7932121975847797,1.149758947152334,-1.5301985151037658,0.5856990484164704,0.7727003530599829,0,0,4.918233250722281,0,4.0120138880998875,0,0,-0.03686362229047524,-2.4357023775080826,0,6.782630253040186,0.390815965706344,0.7830566971739348,0,3.0877369090139077,0,0.23817220423955276,3.2513348361376804,3.5193453702796598,-0.8292627178698104,0,0,0,0,4.74525876012419,-8.331728342178614,7.090722154276108,0.1835885774146092,1.8893109073072905
NR2C2_f1,5.0256,0,2.1998999106486377,5.486914583485048,0.32625483926855103,2.892946253835149,0,3.156403976576552,0.574649869109273,-1.601124395446731,-0.9710838936510114,9.693907558301207,-6.424312916162925,0,3.5290771422502676,1.1428441405778367,-4.353525676309483,0.16083910133941082,-0.8091273161158858,0,0,3.5645875880933007,0,4.088936078941375,0,0,1.4072332812635706,-4.398586216580593,0,9.19193528405953,1.0879419748514176,-1.8016443048864432,0,3.6396819507327227,0,1.5838421939184175,3.2437007089293233,5.228554165998967,4.897719157980712,0,0,0,0,4.572016716282668,-8.494863959438884,7.604130234213193,2.7451812772571427,5.1233354872122545
NR2E3_f1,4.2878,0,0.41142156406748076,-1.6722016262337756,0.617642682957879,-0.6335525241985386,0,-0.6010158068732052,3.420112125114497,-1.5452449018476515,1.1154834318365756,3.7876431447723604,-2.4743225595329483,0,3.9471008876764095,1.1907066180762147,-4.343051042109241,3.8330535759581563,-1.7912918996446425,0,0,0.6239780086687812,0,2.296550099587856,0,0,3.2003363840208867,-2.0917700494118106,0,1.893026229375597,-1.3601677956560718,-1.0091022445351165,0,1.8458551334137079,0,0.04591900098629276,2.8126128949600187,1.2557047027937136,1.8603353253745896,0,0,0,0,-0.14310959952060032,-7.068629756058663,5.5772025221149075,-5.432868930179889,5.881446680492633
NR2F6_f1,5.0042,0,-2.6311432236621473,0.8961133307422795,-5.292931997353009,1.2340371474042438,0,2.235822661012487,-2.1549159326251286,-4.338349901977915,-2.060942456953753,3.4638033744809293,-2.379975322166407,0,4.234511954245094,1.160489600267236,-3.034355189527676,0.22243308987727006,-0.9174057449925536,0,0,1.7951175894071905,0,3.4672084173564315,0,0,2.028679468159942,-5.3607026384443515,0,4.830450822590186,0.3811246171882138,0.9607910425956341,0,2.96390769381623,0,1.5802089970328752,5.850934590437674,7.7288607251826384,5.886596597994298,0,0,0,0,4.051052588014806,0,3.2472778261292436,0,5.682816569129977
NR4A1_f1,5.0133,-1.7329859438255384,4.401174621070682,1.3517690833299743,-0.13434940080485025,-1.5501617212623888,-3.1750924470324717,4.470960808173771,1.22522069260768,2.313979298297831,5.694124249709003,8.259129881187699,-1.7329859438255375,0,2.754611558202177,0.12563645188794847,1.5842442445828726,2.9122473642046103,0.9520102861609904,-1.0969466619690338,-3.6962880841868393,2.535918780780072,-5.0117351919006135,-0.5134265043562247,0,-7.792565529810296,0.06103344132001265,0.615052059790323,-7.2943833168232715,2.8958534542993437,2.2243373534532553,-0.3707030244454884,-6.672603884938359,5.7124530369213256,0,0.6653064110746869,0.640509939709088,3.6986766569417897,0.43250045595596087,-0.14693220019386088,-7.128370133978563,0.22525447884859207,-2.775239365514301,1.9102398130680869,-3.09277120720225,2.914965364528262,0.7845978458186192,3.914544532091024
NR4A2_si,4.7711,-3.4001600720916283,3.9774414289750513,1.8488182946353184,1.4138694035304997,-1.9719666960415978,-4.2667737890276705,3.158135567775659,0.40246179003986704,1.7624466566564676,4.757220215806523,8.11607180897621,-2.108717407313748,0,3.2458939761009464,1.2772489965177911,1.8399079750043406,2.2445575347683144,-0.7847016487903307,-0.8920714100377589,-4.447936610843822,2.7874698688933988,-7.8438261474850695,0.04467176978042442,0,-10.217159896679398,1.1352976425223176,0.8499741205123477,-7.280088626482829,3.7064092803000186,2.1639588211971876,0.08926400562839054,-8.36484738196145,5.242506420866981,0,0.3888394600818781,1.8514962122947454,1.7814010582121815,0.7486897080494788,-0.042175738218645176,-9.043084420149773,0.40880471189897516,-4.41015325073778,2.7003404696188,-3.9151041992470677,4.375103202445725,-0.2684573690588694,3.8879200393026783
NR4A3_f1,4.9919,-3.5602163764723724,2.0596676662389872,1.536557379056317,3.1923131553105186,0.7373480365532834,-1.537424216759785,4.99138553403386,0.571237385180722,1.9474939552814532,3.1487862397654385,6.773538644211174,0.21008516476142658,0,2.8250880839518153,3.1923131553105177,0.2261693205327131,1.6624939867105633,0.4051534523330136,1.0501281622217498,-4.936964501195218,3.1923131553105186,-6.123656298460631,0.9175409019974494,0,0,1.8794748007948212,-0.309072573123677,-3.5026072468556877,4.160797333112561,0.3744116361074754,2.2236402896081584,0,5.960058399736219,0,0.4272837405188543,1.7058322143553268,4.480206818013289,2.977830409187127,-4.342045724160512,-3.516878148827609,1.569410504760393,-4.829716503343306,2.2263561192421957,-0.23132482914907593,6.745633882460059,-1.854227479699202,4.99138553403386
NR5A2_f1,5.1118,-7.534290103271136,-1.8449969524103194,1.6059628958740806,-1.1084373277224389,-0.17664642181619306,-0.732070171679877,9.20137275762238,0.32992855883352334,2.5541556795563176,-2.373447424965046,3.85443928476958,-2.833437160720261,0,5.207576508160991,-1.6328643533311662,0.2305071040954757,1.556087906117552,2.5421608966619784,-2.455967814858347,-1.4132118892030028,2.5928571400602007,-1.531705688542641,0.008631184309228046,0,0,1.1959177163126746,2.8639369686911738,-4.637573893722042,4.938913292186609,-0.5636303823051001,0.4604398896513042,0,3.23889054476766,0,1.218376329825308,3.576742416617228,5.420249197232084,-0.34987762758277086,-6.564776064995788,-2.8311261968897368,-7.678715363633248,-6.5629847765695475,2.1243253396828465,-3.1405887064295075,4.604721798182864,-3.567390766354732,6.137771190044882
NR6A1_do,3.2569,0,-3.2258400182793747,-5.07025912303131,-3.6370315526595274,-4.911226070638631,0,0.04716518122820812,-6.156439957546044,0.6459667565504136,0.6676198863934515,0.8598651308383931,-4.562371384747494,0,0.6047970550031433,-3.703975725710001,-4.67987336559507,-5.063592022614747,-2.787905596878983,0,0,-1.633577470430882,0,-4.473539464207048,0,0,-1.5996315706165396,-1.6816394918995272,0,-0.7696756370022916,-0.20301641009364824,-0.34454554190352793,0,4.212531182710689,0,-4.489619247598693,1.2992317183246642,-0.03358118227153073,-3.540214246445337,0,0,0,0,0.09075227633671168,-13.060884115119796,-2.2330813111193244,-7.254503226579198,-1.2456571179426768
NRF1_f1,5.2173,-17.498839102993685,3.3149748402549335,-0.2920019607159716,-3.314867899399985,4.020515466188118,-1.953176247678289,4.399012658835062,-6.075164445091034,-4.632197219718079,-8.860803488800274,-2.9307455033729024,-5.616237406786524,0,3.2170907595438614,-1.1826510578837697,-3.8984738536355703,-3.862116014760792,0.5131999383937629,0,0,5.713048543802503,0,2.241661185781396,0,0,0.6868463322322284,-3.3847075270946654,0,5.186287304267111,4.631795575279956,6.078765135026708,0,5.062879862668134,0,6.46613092910132,8.688890546708373,5.895528398485838,-1.1524045406869954,-10.987480053574092,-7.607429866047401,-15.275506014572938,0,7.017296175941026,0.8688122845202402,6.5362115529090135,0.2889069299421785,2.3723859014729536
ONEC2_si,3.7384,0,-7.29183810682748,-1.2203671364533661,0,-3.3890004418026938,0,-2.957589453186205,-4.561667813173763,0,0,1.4179274667444053,-3.7661963051799257,0,1.38540444676979,-1.4163056123884292,0,0.3039129491007008,-3.542978849166414,0,0,-0.2066362875313587,0,-5.816132058630155,0,0,-1.8696198664644599,0,0,-1.710179764326301,-2.804244027585835,-6.649816905852657,0,1.1484046073138743,0,-5.249734501960481,-0.25313211924421375,-1.1125682943332054,0.435376290800345,0,0,0,0,-3.476736798398569,0,-6.253199502081694,0,3.2555945072570767
OTX1_f1,4.6051,1.4494067877657137,2.4614396053238337,3.5906485819107834,1.4235814407659078,1.4593715517201322,-1.2152471105970013,1.1239440773896996,2.4614396053238337,-0.4659726101633135,4.09495170000106,4.406213851173668,1.7591841414365825,-8.844193002246818,1.9395093466525852,3.7535026564030196,0.6892817479581188,6.514270579763148,1.4593715517201322,-0.19064901534139367,0.5573821436620463,4.415139115755004,0.24834547887418545,1.4235814407659078,0,-1.228331953559077,1.6353346101812392,1.210093338432695,0.3458042005869564,1.4593715517201322,1.7541252305084414,1.4368415100682257,-0.5756207587884288,1.2100933384326946,0,1.2739874355759886,3.776032698054926,1.822481633020219,0.9985153953576047,1.1432257159596244,-1.5457909003395347,1.8230059292018264,-3.3188415338179977,1.4186977561780085,-1.5639346542297519,2.016512427764749,0.9385599612455557,2.2121613920363954
